  21  37   0.1000000000000000E+01   0.1000000000000000E+01
  22  38   0.1000000000000000E+01   0.1000000000000000E+01
  23  39   0.1000000000000000E+01   0.1000000000000000E+01
  24  40   0.1000000000000000E+01   0.1000000000000000E+01
  25  41   0.1000000000000000E+01   0.1000000000000000E+01
  26  42   0.1000000000000000E+01   0.1000000000000000E+01
  27  43   0.1000000000000000E+01   0.1000000000000000E+01
  28  44   0.1000000000000000E+01   0.1000000000000000E+01
  29  45   0.1000000000000000E+01   0.1000000000000000E+01
  30  46   0.1000000000000000E+01   0.1000000000000000E+01
  31  47   0.1000000000000000E+01   0.1000000000000000E+01
  32  48   0.1000000000000000E+01   0.1000000000000000E+01
  33  49   0.1000000000000000E+01   0.1000000000000000E+01
  34  50   0.1000000000000000E+01   0.1000000000000000E+01
  35  51   0.1000000000000000E+01   0.1000000000000000E+01
  36  52   0.1000000000000000E+01   0.1000000000000000E+01
  37  53   0.1000000000000000E+01   0.1000000000000000E+01
  38  54   0.1000000000000000E+01   0.1000000000000000E+01
  39  55   0.1000000000000000E+01   0.1000000000000000E+01
  40  56   0.1000000000000000E+01   0.1000000000000000E+01
  41  57   0.1000000000000000E+01   0.1000000000000000E+01
  42  58   0.1000000000000000E+01   0.1000000000000000E+01
  43  59   0.1000000000000000E+01   0.1000000000000000E+01
  44  60   0.1000000000000000E+01   0.1000000000000000E+01
  45  61   0.1000000000000000E+01   0.1000000000000000E+01
  46  62   0.1000000000000000E+01   0.1000000000000000E+01
  47  63   0.1000000000000000E+01   0.1000000000000000E+01
  48  64   0.1000000000000000E+01   0.1000000000000000E+01
   1  49   0.1000000000000000E+01   0.1000000000000000E+01
   2  50   0.1000000000000000E+01   0.1000000000000000E+01
   3  51   0.1000000000000000E+01   0.1000000000000000E+01
   4  52   0.1000000000000000E+01   0.1000000000000000E+01
   5  53   0.1000000000000000E+01   0.1000000000000000E+01
   6  54   0.1000000000000000E+01   0.1000000000000000E+01
   7  55   0.1000000000000000E+01   0.1000000000000000E+01
   8  56   0.1000000000000000E+01   0.1000000000000000E+01
   9  57   0.1000000000000000E+01   0.1000000000000000E+01
  10  58   0.1000000000000000E+01   0.1000000000000000E+01
  11  59   0.1000000000000000E+01   0.1000000000000000E+01
  12  60   0.1000000000000000E+01   0.1000000000000000E+01
  13  61   0.1000000000000000E+01   0.1000000000000000E+01
  14  62   0.1000000000000000E+01   0.1000000000000000E+01
  15  63   0.1000000000000000E+01   0.1000000000000000E+01
  16  64   0.1000000000000000E+01   0.1000000000000000E+01
